"","New_geog_code","year","geog_n","CLA_Priv","CLA_InBound","CLA_Mar","CLA_Vol","CLA_P2yrs","CLA_Fost","CLA_White","CLA_female","CLA_during","CLA_stp_during","CLA_Away31Mar","CLA_AwayMoreOnce","CLA_AwayIncs","CLA_AwayDuringYear","CLA_Miss31Mar","CLA_MissMoreOnce","CLA_MissIncs","CLA_MissDuringYear","CLA_P2yrs_PERCENT","per_for_profit","per_third_sector","per_white_percent","per_female_percent","per_foster_percent","per_short_term","per_less_than_2yrs","per_outside_LA","per_missing_incidents","per_away_incidents","region_name","CLA_Placed more than 20 miles from home","CLA_With 3 or more placements during the year","LA_own_spend","Private_spend","Other_Public_spend","Voluntary_spend","Total_spend","three_or_more_percent","more_20","LAD19NM","over","lead","safe","exper","CLA_P2yrs_PERCENTminus"
"819","E08000012","2017","Liverpool","384","645",1121,"55",NA,"793","888","526","1453","42","x","38","243","70","x","89","1033",1033,NA,34.2551293487957,4.90633363068689,79.2149866190901,46.9223907225691,70.7404103479037,2.89057123193393,NA,42.4620874219447,9.56641431520991,4.81761871988988,"North West",NA,NA,"20341200","21603800","682470","4885780",47.5133,NA,NA,NA,NA,NA,NA,NA,NA
"820","E08000012","2018","Liverpool","402","658",1190,"70","305","831","918","561","1541","43","c","52","344","90","c","101","937",937,"72",33.781512605042,5.88235294117647,77.1428571428572,47.1428571428571,69.8319327731092,2.79039584685269,74.3697478991597,44.7058823529412,10.3828682673589,5.84036340038936,"North West","108","130","24132800","23566600","461540","4638870",52.7998,8.43608046722907,9.07563025210084,"Liverpool","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good",28
"821","E08000012","2019","Liverpool","490","761",1331,"60","353","844","996","606","1712","0","c","73","540","114","12","103","1062",1062,"75",36.8144252441773,4.50788880540947,74.8309541697972,45.5296769346356,63.4109691960932,0,73.4785875281743,42.8249436513899,9.22897196261682,6.6588785046729,"North West","135","120","22134000","37014000","3366260","445170",62.9594,7.00934579439252,10.1427498121713,NA,NA,NA,NA,NA,25
"822","E08000012","2020","Liverpool","558","812",1423,"61","417","906","1063","647","1755","0","c","76","612","109","c","94","827",827,"79",39.2129304286718,4.28671820098384,74.7013352073085,45.4673225579761,63.6683063949403,0,70.695713281799,42.937456078707,9.11680911680912,6.21082621082621,"North West","125","120","26159300","41434400","1222060","3843220",72.659,6.83760683760684,8.78425860857344,NA,NA,NA,NA,NA,21
"823","E08000012","2021","Liverpool","597","842",1516,"59","452","996","1148","685","1847","0","c","46","368","76","c","89","888",888,"77",39.3799472295514,3.89182058047493,75.7255936675462,45.1846965699208,65.6992084432718,0,70.1846965699208,44.4591029023747,7.47157552788305,4.11478072550081,"North West","144","99","25931510","47174110","1691180","3669140",78.46594,5.36004331348132,9.49868073878628,NA,NA,NA,NA,NA,23
"824","E08000012","2022","Liverpool","611","906",1596,"61","550","1001","1210","719","1963","0","c","49","309","80","c","91","945",945,"79",38.2832080200501,3.82205513784461,75.8145363408521,45.0501253132832,62.719298245614,0,65.5388471177945,43.2330827067669,7.23382577687213,4.07539480387163,"North West","150","123",NA,NA,NA,NA,NA,6.26591951095262,9.3984962406015,NA,NA,NA,NA,NA,21
"825","E08000013","2011","St. Helens","75","214",344,"x","102","247","320","145","458","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8023255813953,NA,93.0232558139535,42.1511627906977,71.8023255813954,12.6637554585153,70.3488372093023,37.7906976744186,NA,NA,"North West",NA,NA,"6349139","6746436","0","30000",13.125575,NA,NA,NA,NA,NA,NA,NA,NA
"826","E08000013","2012","St. Helens","82","198",335,"x","98","246","312","149","424","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4776119402985,NA,93.1343283582089,44.4776119402985,73.4328358208955,13.6792452830189,70.7462686567164,40.8955223880597,NA,NA,"North West",NA,NA,"5166639.21","6513273.88","0","56768",11.73668109,NA,NA,NA,NA,NA,NA,NA,NA
"827","E08000013","2013","St. Helens","135","239",440,"x","117","341","416","197","515","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6818181818182,NA,94.5454545454545,44.7727272727273,77.5,10.0970873786408,73.4090909090909,45.6818181818182,NA,NA,"North West",NA,NA,"7019308.7","8470866.54","0","48416",15.53859124,NA,NA,NA,NA,NA,NA,NA,NA
"828","E08000013","2014","St. Helens","119","253",432,"10","108","336","410","190","580","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5462962962963,2.31481481481481,94.9074074074074,43.9814814814815,77.7777777777778,5.17241379310345,75,41.4351851851852,NA,NA,"North West",NA,NA,"7965734","8665457","0","48416",16.679607,NA,NA,NA,NA,NA,NA,NA,NA
"829","E08000013","2015","St. Helens","117","231",412,"11",NA,"314","391","191","542","16","0","10","50","23","0","21","174",174,NA,28.3980582524272,2.66990291262136,94.9029126213592,46.3592233009709,76.2135922330097,2.9520295202952,NA,43.9320388349515,6.45756457564576,4.24354243542435,"North West",NA,NA,"8446740","7683930","0","47530",16.1782,NA,NA,NA,NA,NA,NA,NA,NA
"830","E08000013","2016","St. Helens","136","229",410,"14",NA,"300","394","181","558","x","0","25","107","36","0","42","431",431,NA,33.1707317073171,3.41463414634146,96.0975609756098,44.1463414634146,73.1707317073171,NA,NA,44.1463414634146,10.573476702509,6.45161290322581,"North West",NA,NA,"7747230","9350670","186730","47510",17.3321,NA,NA,NA,NA,NA,NA,NA,NA
"831","E08000013","2017","St. Helens","146","226",427,"15",NA,"313","404","185","541","0","0","43","359","62","x","49","546",546,NA,34.192037470726,3.51288056206089,94.6135831381733,43.3255269320843,73.3021077283372,0,NA,47.0725995316159,13.1238447319778,11.460258780037,"North West",NA,NA,"7825510","12335200","460950","47190",20.6689,NA,NA,NA,NA,NA,NA,NA,NA
"832","E08000013","2018","St. Helens","159","228",442,"18","133","313","423","188","538","0","0","56","513","77","c","54","517",517,"73",35.972850678733,4.07239819004525,95.7013574660634,42.5339366515837,70.814479638009,0,69.9095022624434,48.4162895927602,14.6840148698885,14.3122676579926,"North West","c","37","7758140","13705700","569500","46970",22.0803,6.87732342007435,NA,NA,NA,NA,NA,NA,27
"833","E08000013","2019","St. Helens","179","246",466,"18","147","333","447","207","568","0","c","39","243","54","c","51","657",657,"72",38.412017167382,3.86266094420601,95.9227467811159,44.4206008583691,71.4592274678112,0,68.4549356223176,47.2103004291845,12.3239436619718,9.50704225352113,"North West","33","37","8915690","16175100","522100","46970",25.6599,6.51408450704225,7.08154506437768,"St Helens","Inadequate","Requires improvement to be good","Requires improvement to be good","Inadequate",28
"834","E08000013","2020","St. Helens","194","256",496,"26","154","363","470","223","653","0","c","14","88","37","0","43","538",538,"74",39.1129032258064,5.24193548387097,94.758064516129,44.9596774193548,73.1854838709677,0,68.9516129032258,48.3870967741936,9.49464012251149,5.66615620214395,"North West","42","47","11743800","18557500","452350","46970",30.8006,7.19754977029096,8.46774193548387,NA,NA,NA,NA,NA,26
"835","E08000013","2021","St. Helens","180","253",478,"21","172","336","454","222","611","0","0","c","39","22","0","41","327",327,"81",37.6569037656904,4.39330543933054,94.9790794979079,46.4435146443515,70.2928870292887,0,64.0167364016736,47.071129707113,9.00163666121113,3.60065466448445,"North West","37","28","12303820","18052390","463040","45990",30.86524,4.58265139116203,7.74058577405858,NA,NA,NA,NA,NA,19
"836","E08000013","2022","St. Helens","184","251",470,"33","162","319","445","222","605","0","0","17","61","32","c","40","473",473,"76",39.1489361702128,7.02127659574468,94.6808510638298,47.2340425531915,67.8723404255319,0,65.531914893617,46.5957446808511,9.25619834710744,5.28925619834711,"North West","39","43",NA,NA,NA,NA,NA,7.10743801652893,8.29787234042553,NA,NA,NA,NA,NA,24
"837","E08000014","2011","Sefton","120","223",381,"33","122","262","371","171","512","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.496062992126,8.66141732283465,97.3753280839895,44.8818897637795,68.7664041994751,18.359375,67.9790026246719,41.4698162729659,NA,NA,"North West",NA,NA,"7175735","10172443","225655","666",17.574499,NA,NA,NA,NA,NA,NA,NA,NA
"838","E08000014","2012","Sefton","126","238",398,"28","142","278","386","176","506","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6582914572864,7.03517587939699,96.9849246231156,44.2211055276382,69.8492462311558,17.5889328063241,64.321608040201,40.2010050251256,NA,NA,"North West",NA,NA,"7759563","9136918","236154","0",17.132635,NA,NA,NA,NA,NA,NA,NA,NA
"839","E08000014","2013","Sefton","109","240",422,"46","115","271","405","190","518","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8293838862559,10.9004739336493,95.9715639810426,45.0236966824645,64.218009478673,15.6370656370656,72.7488151658768,43.1279620853081,NA,NA,"North West",NA,NA,"11235896","8692463","365177","0",20.293536,NA,NA,NA,NA,NA,NA,NA,NA
"840","E08000014","2014","Sefton","97","264",403,"41","117","266","386","173","578","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0694789081886,10.1736972704715,95.7816377171216,42.9280397022332,66.0049627791563,0,70.9677419354839,34.4913151364764,NA,NA,"North West",NA,NA,"7843589","9709517","947714","0",18.50082,NA,NA,NA,NA,NA,NA,NA,NA
"841","E08000014","2015","Sefton","105","294",452,"36",NA,"311","430","215","613","0","0","15","72","33","0","9","44",44,NA,23.2300884955752,7.9646017699115,95.1327433628319,47.5663716814159,68.8053097345133,0,NA,34.9557522123894,3.4257748776509,5.38336052202284,"North West",NA,NA,"8579490","8086100","0","1809420",18.475,NA,NA,NA,NA,NA,NA,NA,NA
"842","E08000014","2016","Sefton","105","290",463,"41",NA,"294","438","206","587","0","0","24","144","50","x","29","223",223,NA,22.6781857451404,8.85529157667387,94.6004319654428,44.4924406047516,63.4989200863931,0,NA,37.3650107991361,8.51788756388416,8.51788756388416,"North West",NA,NA,"8448470","11354500","0","0",19.8029,NA,NA,"Sefton","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good",NA
"843","E08000014","2017","Sefton","105","296",454,"32",NA,"294","428","208","619","0","0","25","148","38","x","47","412",412,NA,23.1277533039648,7.04845814977974,94.273127753304,45.8149779735683,64.7577092511013,0,NA,34.8017621145375,11.3085621970921,6.1389337641357,"North West",NA,NA,"8490040","10243100","0","0",18.7331,NA,NA,NA,NA,NA,NA,NA,NA
"844","E08000014","2018","Sefton","104","292",480,"38","122","315","457","230","635","0","0","14","106","35","0","47","471",471,"69",21.6666666666667,7.91666666666667,95.2083333333333,47.9166666666667,65.625,0,74.5833333333333,39.1666666666667,12.4409448818898,5.51181102362205,"North West","c","53","8763070","10779800","0","0",19.5428,8.34645669291339,NA,NA,NA,NA,NA,NA,31
"845","E08000014","2019","Sefton","131","313",527,"38","126","337","502","252","653","0","0","14","60","32","c","50","472",472,"72",24.8576850094877,7.21062618595825,95.2561669829222,47.8178368121442,63.9468690702087,0,76.0910815939279,40.607210626186,10.5666156202144,4.90045941807044,"North West","c","51","9654960","14541900","0","0",24.1968,7.81010719754977,NA,NA,NA,NA,NA,NA,28
"846","E08000014","2020","Sefton","145","355",566,"38","158","383","537","270","692","0","0","25","147","39","c","49","476",476,"71",25.6183745583039,6.71378091872792,94.8763250883392,47.7031802120141,67.6678445229682,0,72.0848056537102,37.2791519434629,9.68208092485549,5.63583815028902,"North West","c","46","6917720","20446100","0","0",27.3638,6.64739884393064,NA,NA,NA,NA,NA,NA,29
"847","E08000014","2021","Sefton","166","376",613,"40","189","413","574","304","746","0","0","8","42","22","c","50","569",569,"77",27.0799347471452,6.5252854812398,93.6378466557912,49.5921696574225,67.373572593801,0,69.1680261011419,38.6623164763458,10.857908847185,2.94906166219839,"North West","c","54","5295170","24264390","0","0",29.55956,7.23860589812332,NA,NA,NA,NA,NA,NA,23
"848","E08000014","2022","Sefton","204","363",598,"37","164","398","555","292","780","0","0","c","8","c","c","43","297",297,"66",34.1137123745819,6.18729096989967,92.809364548495,48.8294314381271,66.5551839464883,0,72.5752508361204,39.2976588628762,9.35897435897436,NA,"North West","c","53",NA,NA,NA,NA,NA,6.79487179487179,NA,NA,NA,NA,NA,NA,34
"849","E08000015","2011","Wirral","97","578",681,"0","159","486","638","319","833","79",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2437591776799,0,93.6857562408223,46.8428781204112,71.3656387665198,9.48379351740696,76.6519823788546,15.1248164464023,NA,NA,"North West",NA,NA,"10535328","8859092","0","136620",19.53104,NA,NA,NA,NA,NA,NA,NA,NA
"850","E08000015","2012","Wirral","83","578",673,"x","185","507","637","309","864","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.332838038633,NA,94.6508172362556,45.9138187221397,75.334323922734,8.7962962962963,72.5111441307578,14.1158989598811,NA,NA,"North West",NA,NA,"8887971","8720592","0","136620",17.745183,NA,NA,NA,NA,NA,NA,NA,NA
"851","E08000015","2013","Wirral","84","556",669,"0","198","509","635","312","854","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5560538116592,0,94.9177877428998,46.6367713004484,76.0837070254111,9.13348946135831,70.4035874439462,16.8908819133034,NA,NA,"North West",NA,NA,"12163437","8696231","0","136620",20.996288,NA,NA,NA,NA,NA,NA,NA,NA
"852","E08000015","2014","Wirral","102","557",669,"x","192","500","635","310","857","73",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2466367713004,NA,94.9177877428998,46.3378176382661,74.7384155455904,8.51808634772462,71.3004484304933,16.7414050822123,NA,NA,"North West",NA,NA,"12782438","8922325","0","762300",22.467063,NA,NA,NA,NA,NA,NA,NA,NA
"853","E08000015","2015","Wirral","90","560",676,"x",NA,"514","635","301","871","31","0","8","36","22","0","18","102",102,NA,13.3136094674556,NA,93.9349112426035,44.5266272189349,76.0355029585799,3.55912743972445,NA,17.1597633136095,3.90355912743972,2.52583237657865,"North West",NA,NA,"13410000","8807290","0","762300",22.9796,NA,NA,NA,NA,NA,NA,NA,NA
"854","E08000015","2016","Wirral","90","543",668,"15",NA,"507","636","307","866","x","0","31","167","53","0","64","572",572,NA,13.4730538922156,2.24550898203593,95.2095808383233,45.9580838323353,75.8982035928144,NA,NA,18.7125748502994,11.431870669746,6.12009237875289,"North West",NA,NA,"13566100","10614700","0","0",24.1808,NA,NA,NA,NA,NA,NA,NA,NA
"855","E08000015","2017","Wirral","135","614",767,"29",NA,"569","721","356","1010","x","0","42","243","65","0","63","635",635,NA,17.6010430247718,3.78096479791395,94.0026075619296,46.4146023468057,74.1851368970013,NA,NA,19.9478487614081,10.2970297029703,6.43564356435644,"North West",NA,NA,"14740800","12808000","151410","0",27.7002,NA,NA,NA,NA,NA,NA,NA,NA
"856","E08000015","2018","Wirral","176","642",834,"36","177","601","775","389","1043","0","0","41","223","74","c","78","713",713,"67",21.1031175059952,4.31654676258993,92.9256594724221,46.6426858513189,72.0623501199041,0,78.7769784172662,23.0215827338129,10.6423777564717,7.09491850431448,"North West","76","82","15053500","16839800","175120","28000",32.0964,7.86193672099712,9.11270983213429,NA,NA,NA,NA,NA,33
"857","E08000015","2019","Wirral","180","625",832,"39","188","572","779","374","1039","0","0","37","171","69","0","90","830",830,"61",21.6346153846154,4.6875,93.6298076923077,44.9519230769231,68.75,0,77.4038461538462,24.8798076923077,12.7045235803657,6.64100096246391,"North West","91","109","15054900","18858600","190680","0",34.1042,10.4908565928778,10.9375,"Wirral","Requires improvement to be good","Good","Requires improvement to be good","Requires improvement to be good",39
"858","E08000015","2020","Wirral","176","622",811,"32","226","563","750","377","1023","c","0","28","131","49","c","76","620",620,"60",21.7016029593095,3.94574599260173,92.478421701603,46.4858199753391,69.4204685573366,NA,72.1331689272503,23.3045622688039,10.5571847507331,4.78983382209189,"North West","89","98","17792200","19920600","519860","0",38.2326,9.57966764418377,10.9741060419236,NA,NA,NA,NA,NA,40
"859","E08000015","2021","Wirral","168","662",826,"32","272","585","759","376","991","c","0","c","18","11","c","62","558",558,"70",20.3389830508475,3.87409200968523,91.8886198547216,45.5205811138014,70.8232445520581,NA,67.0702179176755,19.8547215496368,9.38446014127144,1.10998990918264,"North West","75","79","18367980","18577880","96470","0",37.04232,7.97174571140262,9.07990314769976,NA,NA,NA,NA,NA,30
"860","E08000015","2022","Wirral","184","632",789,"33","281","561","718","365","999","c","0","c","13","c","c","69","763",763,"72",23.3206590621039,4.18250950570342,91.0012674271229,46.2610899873257,71.1026615969582,NA,64.3852978453739,19.8986058301648,9.40940940940941,NA,"North West","75","62",NA,NA,NA,NA,NA,6.20620620620621,9.50570342205323,NA,NA,NA,NA,NA,28
"861","E08000016","2011","Barnsley","57","168",246,"8","51","166","234","108","333","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1707317073171,3.2520325203252,95.1219512195122,43.9024390243902,67.479674796748,17.7177177177177,79.2682926829268,31.7073170731707,NA,NA,"Yorkshire and the Humber",NA,NA,"5760618","3194634","949293","1805729",11.710274,NA,NA,NA,NA,NA,NA,NA,NA
"862","E08000016","2012","Barnsley","59","154",227,"8","47","169","209","100","344","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9911894273128,3.52422907488987,92.0704845814978,44.0528634361233,74.4493392070485,15.6976744186047,79.295154185022,32.15859030837,NA,NA,"Yorkshire and the Humber",NA,NA,"4838093","1080820","0","4429982",10.348895,NA,NA,NA,NA,NA,NA,NA,NA
"863","E08000016","2013","Barnsley","67","155",234,"15","42","186","220","106","332","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6324786324786,6.41025641025641,94.017094017094,45.2991452991453,79.4871794871795,16.566265060241,82.051282051282,33.7606837606838,NA,NA,"Yorkshire and the Humber",NA,NA,"6409328","3964130","85537","1388405",11.8474,NA,NA,NA,NA,NA,NA,NA,NA
"864","E08000016","2014","Barnsley","73","153",228,"20","55","175","215","103","318","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0175438596491,8.7719298245614,94.2982456140351,45.1754385964912,76.7543859649123,0,75.8771929824561,32.8947368421053,NA,NA,"Yorkshire and the Humber",NA,NA,"7108733","5150970","152321","920919",13.332943,NA,NA,NA,NA,NA,NA,NA,NA
"865","E08000016","2015","Barnsley","79","153",241,"19",NA,"177","229","118","354","0","0","7","39","11","x","16","120",120,NA,32.7800829875519,7.88381742738589,95.0207468879668,48.9626556016597,73.4439834024896,0,NA,36.5145228215768,8.19209039548022,3.10734463276836,"Yorkshire and the Humber",NA,NA,"7193620","4551690","27490","3148210",14.921,NA,NA,NA,NA,NA,NA,NA,NA
"866","E08000016","2016","Barnsley","86","182",278,"20",NA,"220","259","129","407","x","0","7","36","12","x","17","188",188,NA,30.9352517985612,7.19424460431655,93.1654676258993,46.4028776978417,79.136690647482,NA,NA,34.5323741007194,7.61670761670762,2.94840294840295,"Yorkshire and the Humber",NA,NA,"6784590","7880930","0","10460",14.676,NA,NA,NA,NA,NA,NA,NA,NA
